,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,poster
2459,False,,0,"[{'id': 18, 'name': 'Drama'}]",,3168,tt0389778,en,Ballo a tre passi,Four separate-but-interconnected stories - one for each season - about life in Sardinia.,0.119376,/djUKe5I0lxn7Ml1f5wymvATcYC7.jpg,"[{'name': 'Lucky Red', 'id': 779}, {'name': 'Eyescreen S.r.l.', 'id': 12012}, {'name': 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'id': 14016}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2003-08-31,0.0,107.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'sc', 'name': ''}]",Released,,Three-Step Dance,False,7.5,2.0,https://image.tmdb.org/t/p/w500/g27tlkUiRzQtigFgHn7uWjXmPVC.jpg
2460,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,3480,tt0073864,fr,Le vieux fusil,"In Montauban in 1944, Julien Dandieu in a surgeon in the local hospital. Frightened by the German army entering Montauban, he asks his friend Francois to drive his wife and his daughter in the back country village where Julien has an old castle. One week later, Julien decided to meet then for the week end, but the Germans are already occupying the village.",2.445603,/hoFHDYr7xL2mzN2mFkeH2aJFh7M.jpg,"[{'name': 'Les Productions Artistes Associés', 'id': 64}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1975-08-22,0.0,103.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Old Gun,False,7.7,32.0,https://image.tmdb.org/t/p/w500/q2qxi8FYuAtAfcVLeBNQdD1xZRh.jpg
2461,False,,0,"[{'id': 18, 'name': 'Drama'}]",,5063,tt0084479,fr,La passante du Sans-Souci,"During an interview, Max Baumstein (Piccoli), respected chairman of a humanitarian organisation, shoots the Paraguayan ambassador dead, in cold blood. Tried for first-degree murder, he explains himself: the ambassador was a former Nazi official, responsible for the extermination of his family.",0.634683,/bmqJwC1Tq8in8w06tTOfFMwtcXr.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1982-04-14,0.0,110.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Passerby,False,5.3,5.0,https://image.tmdb.org/t/p/w500/zSZKZoNJz6stifCF7iFqPKfF0tp.jpg
2462,False,,0,"[{'id': 18, 'name': 'Drama'}]",,3423,tt0064165,fr,Les Choses de la vie,"Pierre, a successful expert in building highways has a traffic accident. Being seriously wounded, he is lying waiting for death and remembering his past in flashbacks.",2.349658,/rvgQuwSZXZIwB4NChWrVXEGfU8N.jpg,"[{'name': 'Sonocam', 'id': 1401}, {'name': 'Lira Films', 'id': 10522}, {'name': 'Fida Cinematografica', 'id': 22792}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1970-03-13,0.0,89.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Things of Life,False,6.9,21.0,https://image.tmdb.org/t/p/w500/tlrIYO67FDjnHEJNXpmhVVJGO45.jpg
2463,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,80346,tt0142634,en,Nobody Knows Anything!,"An aspiring filmmaker learns that success in Hollywood doesn't come as easy as she suspected as she attempts to discover the formula to success. When the guidance of her helpful has-been uncle fails to pave the way, Sarah Wilder must seek the advice of such Hollywood heavies as Mike Meyers, Ben Stiller, and Fred Willard -- only to discover that the old adage is true and Nobody Knows Anything about how to succeed in the cutthroat world of Los Angeles.",4.362874,/e9S1WHxOoOxOoRiCF2rlheMNql1.jpg,"[{'name': 'Echelon Studios', 'id': 9154}, {'name': 'west wind entertainment', 'id': 24946}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-10-01,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Nobody Knows Anything!,False,2.6,7.0,
2464,False,,1000000,"[{'id': 878, 'name': 'Science Fiction'}]",,27873,tt0084887,en,Warlords of the 21st Century,"It’s the 21st century, the Oil Wars have made a mess of the planet and the land outside major cities is lawless. After Hunter comes to the aid of Corlie, who has run away from the villainous Straker, he takes her to the peaceful community of Clearwater. Unfortunately for the citizens of Clearwater, Straker fully intends to get Corlie back.",0.815844,/2lsBcpFABFcplE4smdJSD7BsEEE.jpg,"[{'name': 'Battletruck Films Ltd.', 'id': 26769}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",1982-01-01,3000000.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Science Fiction Adventure of the Near Future,Battletruck,False,4.2,5.0,https://image.tmdb.org/t/p/w500/8hpZU2JVbI5rAV5tf6Kjn7fTEFj.jpg
2465,False,"{'id': 181502, 'name': 'Screwballs Collection', 'poster_path': '/f0CE1YbA5AC79JNxo9CVfeSVcMW.jpg', 'backdrop_path': '/mDVBnGb8K0RPxrWkQS7IyUUUyDy.jpg'}",945000,"[{'id': 35, 'name': 'Comedy'}]",,44191,tt0089501,en,Loose Screws,"Brad, Steve, Hue, and Marvin are four get-nowhere boys who are forced into summer school, ending up at Cockswell Academy under the supervision of Principal Arsenault. The boys play a game where they earn points for every girl with which they score. On misadventures of their own, they decide to go for the ultimate 100-point score, Mona Lott, the new French teacher. But when they're unable to get a shot at her, they end up in the unforgiving clutches of the principal. After all is lost, they take one final chance during the school's anniversary celebration.",1.589406,/fwymHtvUcb7CHcvtllOId0Ovi1x.jpg,"[{'name': 'Crazy Wheels Film Corporation', 'id': 24309}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1985-07-19,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,More fun than you can shake your stick at!,Loose Screws,False,5.3,14.0,https://image.tmdb.org/t/p/w500/4Oc02EALUgJSo5BBwwakh8zLIKY.jpg
2466,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,83132,tt0052234,en,St. Louis Blues,"Will Handy grows up in Memphis with his preacher father and his Aunt Hagar. His father intends for him to use his musical gifts only in church, but he can't stay away from the music of the streets and workers. After he writes a theme song for a local politician, Gogo, a speakeasy singer, convinces Will to be her accompanist. Will is estranged from his father for many years while he writes and publishes many blues songs. At last the family is reunited when Gogo brings them to New York to see Will's music played by a symphony orchestra.",0.157373,/1tWbwLPmBZX2EotaPF5XUA9gKwd.jpg,[],[],1958-04-07,0.0,105.0,[],Released,,St. Louis Blues,False,7.0,1.0,https://image.tmdb.org/t/p/w500/29C1SplnRN3yWg9LyHu3xW6EnvW.jpg
2467,False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.keepaustinhigh.com/,110553,tt1683524,en,Austin High,What would happen if a group of high school slackers grew up and became the faculty at their own high school?,0.394536,/zmtCiXSPqpIdYRsZEYdyDpN7hc7.jpg,[],[],2011-10-22,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Austin High,False,6.7,3.0,https://image.tmdb.org/t/p/w500/tEyveAxmgyiMlcNKJOigmYYpaWI.jpg
2468,False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,6591,tt0068416,it,Cosa avete fatto a Solange?,"After several coeds are murdered at a college, a professor (Fabio Testi) who is involved with a student becomes a suspect, along with several other male and female teachers.",2.697093,/qjwA6QM0xNi3ST7OZn93Lc2siyN.jpg,"[{'name': 'Italian International Film', 'id': 1429}, {'name': 'Rialto Film Preben-Philipsen', 'id': 3602}, {'name': 'Clodio Cinematografica', 'id': 11595}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1972-03-09,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,What Have You Done to Solange?,False,7.2,30.0,https://image.tmdb.org/t/p/w500/ggBsBaVMXU5i6ouc64GIyPudlHb.jpg
2469,False,,6000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,8014,tt0392883,en,Valley of Flowers,"A Himalayan legend of a love struggling against the inevitability of death, an astonishing tale spanning from the early 19th century mountain existence, to hectic, bustling modern day Tokyo.",0.307463,/KipRESy7lGNfV2FvjoDLCl8jIZ.jpg,"[{'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Diaphana Films', 'id': 744}, {'name': 'Elzévir Films', 'id': 836}, {'name': 'Eurimages', 'id': 850}, {'name': 'TPS Star', 'id': 6586}, {'name': 'TF1 International', 'id': 7799}, {'name': 'Programme MEDIA de la Communauté Européenne', 'id': 11248}, {'name': 'Monsoon Films Private Limited', 'id': 13198}, {'name': 'Pan Nalin Pictures', 'id': 13199}, {'name': 'France 2 Cinéma', 'id': 15671}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Filmcoopi Zürich', 'id': 19932}, {'name': 'Hessen Invest', 'id': 21644}, {'name': 'WonderWorks', 'id': 21645}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2006-07-15,0.0,120.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Valley of Flowers,False,7.4,5.0,https://image.tmdb.org/t/p/w500/dpsQ4ZrBx8YvSHtWJjM4w7kzrkE.jpg
2470,False,"{'id': 63170, 'name': 'Jönsson Gang', 'poster_path': '/1FiwqSxKYbg3mfbL7QBXe6XFJUT.jpg', 'backdrop_path': '/jL9sAZ1p5EQuMKhFqJpgbdntefw.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,37727,tt0087527,sv,Jönssonligan får guldfeber,"Sickan has a new plan. This time, the gang are going to steal a small computer micro chip which contains...",0.055894,/xkCut1F85eYJkzfIHreV2lMOb1I.jpg,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': 'Nordisk Tonefilm', 'id': 8222}, {'name': 'Papphammar Produktion', 'id': 10626}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",1984-10-19,0.0,101.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Han verkar väldigt tidsbunden.,Jönssonligan får guldfeber,False,5.3,14.0,https://image.tmdb.org/t/p/w500/e0A9ZJ0iI4mYnWaEQwV5Z0WJnZ5.jpg
2471,False,"{'id': 63170, 'name': 'Jönsson Gang', 'poster_path': '/1FiwqSxKYbg3mfbL7QBXe6XFJUT.jpg', 'backdrop_path': '/jL9sAZ1p5EQuMKhFqJpgbdntefw.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,37731,tt0113510,sv,Jönssonligans största kupp,"When Vanheden and Dynamit-Harry tries to break doctor Busé out of jail, they get Herman Melvin instead...",0.364376,/dI9N1fXj7KrnnN2wpG2mx8dZecC.jpg,"[{'name': 'Tonefilm', 'id': 7983}, {'name': 'Zespól Filmowy ""Tor""', 'id': 7984}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]",1995-02-03,0.0,99.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Jönssonligans största kupp,False,5.6,7.0,https://image.tmdb.org/t/p/w500/vUuq5OIt5X7sQXxW1z08wKMxpRF.jpg
2472,False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,8743,tt0353962,sv,Rånarna,"A gang of highly efficient and cold hearted robbers strike against a number of banks in Stockholm. The investigation ends up with the criminal detective Klara and the SWAT commander Greger Krona, who together lead the hunt for the robbers. Their investigation takes them in a dangerous direction that proves to have unforeseen consequences. The hunt for the robbers is intense and their methods become more refined and terrifying. Klara ends up in the line of fire, both literally and figuratively, and the investigation takes her in a direction that she could never have imagined.",0.437956,/c5hmCnpJoLTHoNeOWTFXiOeZ58p.jpg,"[{'name': 'Lefwander Kapitalförvaltning AB', 'id': 2495}, {'name': 'Röde Orm Filmproduktion AB', 'id': 2496}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2003-12-13,0.0,100.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,At Point Blank,False,4.5,5.0,https://image.tmdb.org/t/p/w500/hpz2eHqRNFNLd4H7oJhZvUo5LbZ.jpg
2473,False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",http://www.theknightofcupsmovie.com/,86835,tt2101383,en,Knight of Cups,"Rick is a screenwriter living in Los Angeles. While successful in his career, his life feels empty. Haunted and confused, he finds temporary solace in the decadent Hollywood excess that defines his existence. Women provide a distraction to his daily pain, and every encounter brings him closer to finding his place in the world.",6.88947,/zGN0fefqK6hg2ffxD3R7nRyaZcF.jpg,"[{'name': 'Waypoint Entertainment', 'id': 22842}, {'name': 'Dogwood Films', 'id': 68662}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-02-08,566006.0,118.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,A quest.,Knight of Cups,False,5.7,198.0,https://image.tmdb.org/t/p/w500/8vqQs9VMBECtDJJNnS0ZgVGTLCQ.jpg
2474,False,,98,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,8906,tt1037228,de,Wolke 9,A romantic drama about a woman who enters into an affair after 30 years of marriage.,1.23697,/qMy6iMc4aygfw3wuCtCdbRyjG5a.jpg,"[{'name': 'Peter Rommel Productions', 'id': 166}, {'name': 'Senator International', 'id': 830}, {'name': 'ARTE', 'id': 5766}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-05-17,0.0,98.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,A Story of New Love in Old Age,Cloud 9,False,5.6,11.0,https://image.tmdb.org/t/p/w500/UupaJ5hncoJCS8xMwLoNWHceut.jpg
2475,False,,0,"[{'id': 18, 'name': 'Drama'}]",,2141,tt0240628,en,James Dean,"The man behind the legend and a knowing look at the 1950's Hollywood are revealed in this dynamic bioepic of the meteoric star whose troubled life echoed his gut-grabbing performances in East of Eden, Rebel Without A Cause and Giant.",1.934817,/9RZ4LZYOqtTQWoP7a1jUgXi752e.jpg,"[{'name': 'Five Mile River Films', 'id': 974}, {'name': 'Gerber Pictures', 'id': 975}, {'name': 'Marvin Worth Productions', 'id': 976}, {'name': 'Splendid Television', 'id': 977}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-04,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The stars that burn brightest burn quickest,James Dean,False,6.9,31.0,https://image.tmdb.org/t/p/w500/iBsvTINEs3trKH73p4Ogbwm9xQ5.jpg
2476,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,5602,tt0071449,fr,Dupont Lajoie,"As every summer, Georges Lajoie, his wife Ginette and grown-up son Léon go on holiday to Loulou's campsite. They join old friends, the Schumachers and the Colins. Brigitte Colin, the daughter, is quite a pretty young girl now. One day, Georges rapes and murders her. He hides the body near the barracks of the immigrant Arab workers. The racism of the campers will do the rest... A virulent lampoon against the average Frenchman's racism.",0.729701,/b3JzOkluLJMK4kd9lF2F00znJI6.jpg,"[{'name': 'Sofracima', 'id': 12795}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1975-02-26,0.0,90.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Common Man,False,5.6,5.0,https://image.tmdb.org/t/p/w500/vjk591bbl41hZ1LDutsDZO63ggL.jpg
2477,False,,0,"[{'id': 35, 'name': 'Comedy'}]",,3004,tt0065361,en,12 + 1,"Mario, a young philanderer, receives 13 antique chairs in a bad state by inheritance and decides to sell off them to get some money. Afterwards he gets to know that one of them contains documents worth a lot of money. So he begins an adventurous trip to regain possession of the chair. On the way he meets many strange people who would like to help or to swindle him.",0.97354,/wUnv1jhqLtpIglOfcQKChhT4bED.jpg,"[{'name': 'C.O.F.C.I.', 'id': 1287}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1969-10-06,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sharon Tate, in her last movie, finally released to the public!!",Twelve Plus One,False,5.3,4.0,https://image.tmdb.org/t/p/w500/dk5swBO7et0usbxehhkCGPokoZe.jpg
2478,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,100032,tt0099137,en,The Great Los Angeles Earthquake,"After a series of small tremors in Los Angeles, Dr. Clare Winslow, a local seismologist, pinpoints the exact location and time of when the long awaited earthquake--""The Big One""--will strike southern California. With this information, she must battle city officials to release this information to the general public. Also, she hopes that her family is out of harms way when the quake strikes. Subplots show how other families and people cope with the the tremors that strike before the impending ""Big One.""",1.315925,/r6mWGHDptC2pYPikO6BI3cJW6aI.jpg,"[{'name': 'Von Zerneck Sertner Films', 'id': 19237}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-11-11,0.0,180.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"There is no safe harbor, there is no escape... L.A.'s worst fear has just become a reality.",The Great Los Angeles Earthquake,False,6.8,5.0,
2479,False,,0,"[{'id': 35, 'name': 'Comedy'}]",,31547,tt0253614,tr,Şaban Oğlu Şaban,No overview found.,1.115787,/caL7Y5gi57HVGn39xxp6AoyPHNE.jpg,"[{'name': 'Arzu Film', 'id': 4639}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",1977-12-01,0.0,90.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Şaban Oğlu Şaban,False,8.4,7.0,https://image.tmdb.org/t/p/w500/gKYHGofRxZRK9kU9U7vS5CynI9S.jpg
2480,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,95744,tt1847629,en,La montaña rusa,"Three childhood friends meet again many years later, a woman and two men. A triangle. In one corner, sex, in another, love, and in the middle ... the protagonist in a mess. Romantic and sentimental comedy about sex, love and its many complicated combinations.",0.578269,/m5Gfovs3agdVYidF7qTHOiOKEkl.jpg,"[{'name': 'Enrique Cerezo Producciones Cinematográficas S.A.', 'id': 8521}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2012-03-15,0.0,110.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,La montaña rusa,False,5.0,3.0,
2481,False,,0,[],,69974,tt0261277,en,De zee die denkt,Incredible optical illusions in a story in a story in a story helps the surprised viewer finally to find out that he has been watching himself all along.,0.188306,/aoJuyhcthfduNlx47iTzwzuM8P4.jpg,[],[],2000-12-20,0.0,100.0,[],Released,I don't exist,The Sea That Thinks,False,6.8,5.0,
2482,False,,0,"[{'id': 28, 'name': 'Action'}]",,92309,tt0076404,en,The Monkey Hustle,"A new highway threatens a Chicago neighborhood, so to protest the residents throw a block party.",0.070831,/3MLSxGAtcNWUoOAgtbIdaVJ9XsJ.jpg,[],[],1976-12-24,0.0,90.0,[],Released,Live the scam. Work the sham.,The Monkey Hustle,False,5.8,2.0,https://image.tmdb.org/t/p/w500/xVlKFMlSiwh9O9ICaTRCEQJvHcK.jpg
2483,False,,6000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,4274,tt0087284,fr,Fort Saganne,"In 1911, a willful and determined man from peasant stock named Charles Saganne enlists in the military and is assigned to the Sahara Desert under the aristocratic Colonel Dubreuilh.",1.848788,/kXYYeHnGCKEJ0pYIvckpOsX4W6N.jpg,"[{'name': 'Films A2', 'id': 875}, {'name': 'Albina Productions S.a.r.l.', 'id': 1416}, {'name': 'Société Française de Production (SFP)', 'id': 6849}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1984-05-11,0.0,180.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Fort Saganne,False,6.9,7.0,https://image.tmdb.org/t/p/w500/trU1I9Jn88uCZVIHTRVgF5wJ7uX.jpg
